Glottocode	AUTOTYP_area	Longitude	Latitude	Family_ID	Name
kirm1249	NA	NA	NA	nakh1245	Kirmico-Lek
kirm1250	NA	NA	NA	atla1278	Kirma-Tyurama
kirm1251	NA	NA	NA	afro1255	Kir-Mangas
kiro1241	NA	NA	NA	atla1278	Kiroba
kisa1260	NA	NA	NA	indo1319	Kisan
kisa1261	NA	NA	NA	drav1251	Kisan (Dravidian)
kisa1262	NA	NA	NA	atla1278	Kisanga
kisa1265	NA	NA	NA	aust1307	Kisaric
kisa1267	NA	NA	NA	hara1260	Kisambaeri
kisa1268	NA	NA	NA	atla1278	Kisakinda-Kinkiari
kise1238	NA	NA	NA	atla1278	Kisede
kish1245	NA	NA	NA	indo1319	Kishtwari
kish1246	NA	NA	NA	atla1278	Kishamba
kisi1244	NA	NA	NA	atla1278	Kisi-Pangwa
kisi1245	NA	NA	NA	atla1278	Kisikongo
kisi1246	NA	NA	NA	atla1278	Kisibemba
kiso1238	NA	NA	NA	nilo1247	Kisonko
kiso1239	NA	NA	NA	atla1278	Kisolongo Angola
kiso1240	NA	NA	NA	atla1278	Kisolongo DRC
kiss1245	NA	NA	NA	atla1278	Kissi
kisw1234	NA	NA	NA	aust1307	Kis-Wogeo
kita1248	NA	NA	NA	mand1469	Kita-Kagoro
kita1250	NA	NA	NA	aust1307	Kitava
kita1251	NA	NA	NA	japo1237	Kitakyūshū-ben
kita1252	NA	NA	NA	utoa1244	Kitanemuk
kite1238	NA	NA	NA	chap1271	Kitemoka-Tapakura
kiti1240	NA	NA	NA	aust1307	Kiti
kiti1241	NA	NA	NA	waka1280	Kitimat
kits1250	NA	NA	NA	atla1278	Kitsootso
kitu1247	NA	NA	NA	iroq1247	Kituhwa
kiun1241	NA	NA	NA	indo1319	Kiunthali
kiun1242	NA	NA	NA	aust1307	Kiundu
kiur1238	NA	NA	NA	nakh1245	Kiuri
kivu1238	NA	NA	NA	atla1278	Kivu Swahili
kivu1239	NA	NA	NA	atla1278	Kivu
kiwa1251	NA	NA	NA	NA	Kiwaian
kiwa1252	NA	NA	NA	aust1307	Kiwangona
kiya1238	NA	NA	NA	atla1278	Kiya
kiyo1234	NA	NA	NA	atla1278	Kiyombe
kiza1238	NA	NA	NA	sino1245	Kizare
kizi1242	NA	NA	NA	atla1278	Kiziere
kizo1238	NA	NA	NA	sino1245	Kizolo
kizo1239	NA	NA	NA	atla1278	Kizombo
kizo1240	NA	NA	NA	atla1278	Kizobe
kjac1234	NA	NA	NA	pidg1258	Chinese Pidgin Russian
kjak1239	NA	NA	NA	tung1282	Kjakela
kjal1234	NA	NA	NA	afro1255	Kjal
klaa1238	NA	NA	NA	indo1319	Klaaifrysk
klad1234	NA	NA	NA	mand1469	Kla-Dan
klam1253	NA	NA	NA	atla1278	Klamaasise
klan1242	NA	NA	NA	sino1245	Klangklang
klan1243	NA	NA	NA	mand1469	Klan
klao1242	NA	NA	NA	krua1234	Klao-Tajuasohn
klat1237	NA	NA	NA	chin1490	Klatsop
klce1234	NA	NA	NA	atla1278	KLC Extended
klee1238	NA	NA	NA	cent2225	Kle
klem1234	NA	NA	NA	waka1280	Klemtu
klen1239	NA	NA	NA	atla1278	Kle Noehmõ
klep1238	NA	NA	NA	krua1234	Klepo
klev1234	NA	NA	NA	indo1319	Kleverländisch
klik1240	NA	NA	NA	saha1239	Klikitat
klin1234	NA	NA	NA	arti1236	Klingon
klis1237	NA	NA	NA	aust1307	Klishatu
kllu1238	NA	NA	NA	indo1319	Kullui
klon1234	NA	NA	NA	timo1261	Klon-Kafoa
kluc1234	NA	NA	NA	sino1245	Kluchu
klus1234	NA	NA	NA	atha1245	Kluskus
koba1239	NA	NA	NA	drav1251	Ko Bashai
koba1241	NA	NA	NA	sino1245	Koban
kobe1242	NA	NA	NA	saha1256	Kobe
kobe1243	NA	NA	NA	aust1307	Kobe (Indonesia)
kobe1244	NA	NA	NA	japo1237	Kobe (Japonic)
kobi1240	NA	NA	NA	atla1278	Buy
kobi1242	NA	NA	NA	aust1307	Kobi
kobo1247	NA	NA	NA	timo1261	Kobola
kobo1254	NA	NA	NA	afro1255	Kobotachi
kobo1255	NA	NA	NA	atla1278	Kobom
kobu1239	NA	NA	NA	eski1264	Kobuk River Inupiatun
koch1248	NA	NA	NA	indo1319	Koch (Northern Bengali)
koch1249	NA	NA	NA	sino1245	Kochic
koch1252	NA	NA	NA	indo1319	Kochariya
koda1256	NA	NA	NA	aust1305	Kodaku-Korwa
kodi1248	NA	NA	NA	aust1307	Kodi Bokol
kodi1249	NA	NA	NA	aust1307	Kodi Bangedo
kodo1238	NA	NA	NA	maba1274	Kodoo
kodr1238	NA	NA	NA	aust1307	Kodrao
kodu1239	NA	NA	NA	aust1305	Kodu
koff1238	NA	NA	NA	atla1278	Koffa (Mfumte)
koff1242	NA	NA	NA	afro1255	Koffa
kofy1243	NA	NA	NA	afro1255	Kofyar-Mushere-Chip
kofy1244	NA	NA	NA	afro1255	Kofyaric
kogo1235	NA	NA	NA	nucl1709	Kogonop
kogu1234	NA	NA	NA	uncl1493	Koguryo
koha1244	NA	NA	NA	indo1319	Kohat Pashto
koha1245	NA	NA	NA	indo1319	Kohat Hindko
koha1246	NA	NA	NA	japo1237	Kohama
kohg1238	NA	NA	NA	indo1319	Kohgiluyeh
kohi1247	NA	NA	NA	indo1319	Kohistanic Shina
kohi1249	NA	NA	NA	sino1245	Kohima
kohi1251	NA	NA	NA	indo1319	Kohistani
kohn1238	NA	NA	NA	indo1319	Kohnadeh
koho1243	NA	NA	NA	aust1305	Koho-Maa
koho1245	NA	NA	NA	book1242	Kohoroxitari
kohu1243	NA	NA	NA	atla1278	Kohumonoic
koia1260	NA	NA	NA	NA	Koiarian
koia1261	NA	NA	NA	koia1260	Koiaric
koia1262	NA	NA	NA	sout2948	Koianu
koim1234	NA	NA	NA	mand1469	Koimei
koin1234	NA	NA	NA	indo1319	Koineic Greek
koit1243	NA	NA	NA	koia1260	Koita-Koiari
kojo1234	NA	NA	NA	sino1245	Kojo Rojo
koka1237	NA	NA	NA	taik1256	Kokant Shan
koka1245	NA	NA	NA	book1242	Kokak Naga
kokc1239	NA	NA	NA	sino1245	Kok Chiang
koki1243	NA	NA	NA	manu1261	Kokila
koki1244	NA	NA	NA	manu1261	Koki
koko1268	NA	NA	NA	aust1307	Kokopo
koko1270	NA	NA	NA	aust1307	Kokoroton Murut
koko1271	NA	NA	NA	nucl1709	Kokon
kola1242	NA	NA	NA	drav1251	Kolami-Naiki
kola1284	NA	NA	NA	indo1319	Kolai
kola1286	NA	NA	NA	timo1261	East Alor
kola1287	NA	NA	NA	timo1261	Kolana
kola1291	NA	NA	NA	afro1255	Kola (Mazagway)
kola1292	NA	NA	NA	aust1307	Kola-Kompane
kold1235	NA	NA	NA	katl1246	Koldrong
kole1238	NA	NA	NA	nucl1709	Kolepa
kole1239	NA	NA	NA	atla1278	Kole-Isubu
kolh1240	NA	NA	NA	sino1245	Kolhreng
koli1251	NA	NA	NA	afro1255	Kawliya
koli1252	NA	NA	NA	indo1319	Koli (Konkani)
koll1253	NA	NA	NA	aust1305	Kol (Vietnam)
koll1254	NA	NA	NA	kolp1236	Kol
koln1238	NA	NA	NA	atla1278	Kol North
kolo1262	NA	NA	NA	ijoi1239	Kolokuma-Opokuma
kolo1263	NA	NA	NA	atla1278	Kolop
kolo1264	NA	NA	NA	atla1278	Koloo
kolo1265	NA	NA	NA	atla1278	Kolo
kolo1266	NA	NA	NA	aust1307	Kolo (Indonesia)
kolo1268	NA	NA	NA	NA	Kolopom
kols1242	NA	NA	NA	atla1278	Kol South
kolu1244	NA	NA	NA	ijoi1239	Koluama
kolu1246	NA	NA	NA	aust1307	Kolur
koly1245	NA	NA	NA	indo1319	Kolyai
koly1246	NA	NA	NA	tung1282	Kolyma-Omolon
koly1247	NA	NA	NA	yuka1259	Kolymic
koma1264	NA	NA	NA	NA	Koman
koma1267	NA	NA	NA	atla1278	Koma Damti
koma1268	NA	NA	NA	atla1278	Koma Alantika
koma1269	NA	NA	NA	atla1278	Koma
koma1270	NA	NA	NA	nucl1709	Komasma
komb1268	NA	NA	NA	atla1278	Kombo
komb1269	NA	NA	NA	atla1278	Tukombe
komb1271	NA	NA	NA	nucl1708	Kombio-Yambes
komb1275	NA	NA	NA	nucl1708	Kombioic
komb1276	NA	NA	NA	nucl1708	Kombio-Arapesh-Urat
komi1267	NA	NA	NA	ural1272	Komi
komi1275	NA	NA	NA	afro1255	Komiya
komi1276	NA	NA	NA	indo1319	Komisenian
komk1238	NA	NA	NA	sino1245	Komkar
komk1239	NA	NA	NA	atla1278	Komic
komm1247	NA	NA	NA	atla1278	Kom
komo1259	NA	NA	NA	atla1278	Komo
komo1262	NA	NA	NA	bosa1245	Komofio
komo1263	NA	NA	NA	nucl1709	Komongu
komo1264	NA	NA	NA	nucl1709	Komoigaleka
komo1265	NA	NA	NA	atla1278	Komoic
komt1237	NA	NA	NA	uncl1493	Komta
komt1238	NA	NA	NA	drav1251	Komtao
kona1243	NA	NA	NA	aust1307	Konawe
kona1244	NA	NA	NA	atla1278	Kona
kond1293	NA	NA	NA	turk1311	Kondoma
kond1294	NA	NA	NA	drav1251	Konda-Kui
kond1296	NA	NA	NA	atla1278	Konde
kond1297	NA	NA	NA	atla1278	Kondoa (Sagala)
kond1298	NA	NA	NA	atla1278	Kondoa
kond1299	NA	NA	NA	atla1278	Konda (Mongo)
kond1300	NA	NA	NA	atla1278	Konda (Ngwo)
kond1301	NA	NA	NA	aust1307	Kondowa
kond1302	NA	NA	NA	NA	Konda-Yahadian
kond1304	NA	NA	NA	nucl1709	Kondo
kond1305	NA	NA	NA	indo1319	Kondazi
kong1282	NA	NA	NA	drav1251	Kongar
kong1283	NA	NA	NA	sino1245	Kongbo
kong1284	NA	NA	NA	sino1245	Kongon
kong1285	NA	NA	NA	atla1278	Kongbaa
kong1286	NA	NA	NA	atla1278	Kongba
kong1288	NA	NA	NA	atla1278	Kongola-Meno
kong1289	NA	NA	NA	atla1278	Kong (Cameroon)
kong1290	NA	NA	NA	atla1278	Kong
kong1291	NA	NA	NA	cent2225	Konga
kong1292	NA	NA	NA	mand1469	Kong Jula
kong1293	NA	NA	NA	nucl1709	Kongi
kong1294	NA	NA	NA	sout2948	Kongara
konh1238	NA	NA	NA	aust1305	Kon Hring Sedang
koni1257	NA	NA	NA	atla1278	Konike
koni1258	NA	NA	NA	atla1278	Koniko
koni1259	NA	NA	NA	atla1278	Koni
koni1260	NA	NA	NA	maba1274	Koniéré
koni1261	NA	NA	NA	aust1307	Konio
koni1262	NA	NA	NA	eski1264	Koniag
konj1249	NA	NA	NA	aust1307	Konjo Pesisir
konj1250	NA	NA	NA	aust1307	Konjo
konj1251	NA	NA	NA	atla1278	Konja-Mambila-Vute
konj1252	NA	NA	NA	atla1278	Konja
konk1265	NA	NA	NA	indo1319	Konkani (Bhili)
konk1271	NA	NA	NA	atla1278	Konkomba-Gangam
konn1243	NA	NA	NA	cent2225	Kon Ngam
kono1266	NA	NA	NA	krua1234	Konobo
kono1270	NA	NA	NA	atla1278	Konongo
kons1242	NA	NA	NA	afro1255	Konsoid
kont1244	NA	NA	NA	aust1305	Kontum
kont1245	NA	NA	NA	aust1307	Kontu
kont1246	NA	NA	NA	unat1236	Kontanáwa
kont1247	NA	NA	NA	atla1278	Kontagora-Gumna-Koromba
kony1246	NA	NA	NA	sino1245	Konyak
kony1247	NA	NA	NA	sino1245	Konyak I
kony1249	NA	NA	NA	sino1245	Tangsa-Nocte
konz1238	NA	NA	NA	atla1278	Rwenzori
kook1241	NA	NA	NA	atla1278	Kookwila
kook1242	NA	NA	NA	atla1278	Kooki
koon1246	NA	NA	NA	nilo1247	Koony
koon1247	NA	NA	NA	atla1278	Koongo-Kituba
kooo1243	NA	NA	NA	mand1469	Ko (Sierra Leone)
kooo1245	NA	NA	NA	aust1307	Koo
koop1238	NA	NA	NA	sout2948	Koopei
koor1238	NA	NA	NA	atla1278	Koor
kopa1246	NA	NA	NA	atla1278	Kopa (Bangba)
kopa1247	NA	NA	NA	atla1278	Kopa
kope1239	NA	NA	NA	kiwa1251	Kope
kora1289	NA	NA	NA	drav1251	Koraga
kora1290	NA	NA	NA	atla1278	Korakuure
kora1295	NA	NA	NA	nucl1709	Korafe
kora1297	NA	NA	NA	aust1307	Korap linkage
kora1299	NA	NA	NA	khoe1240	Kora
korb1237	NA	NA	NA	aust1307	Korbafo
korc1239	NA	NA	NA	indo1319	Eastern Northern Tosk
kord1245	NA	NA	NA	indo1319	Kordali
kord1246	NA	NA	NA	nubi1251	Kordofan Nubian
kore1281	NA	NA	NA	atla1278	Korekore
kore1282	NA	NA	NA	nilo1247	Kore
kore1284	NA	NA	NA	NA	Koreanic
kore1286	NA	NA	NA	tuca1253	Koreguaje-Tama
kori1257	NA	NA	NA	indo1319	Kori
kori1258	NA	NA	NA	atla1278	Korintal
kori1259	NA	NA	NA	atla1278	Koring-Kukele
kori1260	NA	NA	NA	nilo1247	Koriok
kori1261	NA	NA	NA	aust1307	Korido
kori1262	NA	NA	NA	aust1307	Korim
kori1263	NA	NA	NA	manu1261	Koriko
koro1301	NA	NA	NA	atla1278	Koroic
koro1302	NA	NA	NA	atla1278	Koron Ache
koro1303	NA	NA	NA	atla1278	Koron Panda
koro1305	NA	NA	NA	mand1469	Korondougou
koro1307	NA	NA	NA	mand1469	Koroka
koro1314	NA	NA	NA	aust1307	Koro-Lele-Nali-Titan
koro1315	NA	NA	NA	mand1469	Koro-Koyaga
koro1317	NA	NA	NA	sino1245	Koro-Holon
koro1318	NA	NA	NA	aust1307	Koro (Vanuatu)
koro1319	NA	NA	NA	more1255	Korombo 1
koro1320	NA	NA	NA	more1255	Korombo 2
koro1321	NA	NA	NA	atla1278	Korogwe
koro1322	NA	NA	NA	atla1278	Kororofa
koro1323	NA	NA	NA	book1242	Koro Nulu
koro1324	NA	NA	NA	book1242	Koro Zuba
korr1239	NA	NA	NA	araw1281	Korripako
koru1246	NA	NA	NA	nucl1709	Korupun
kory1247	NA	NA	NA	chuk1271	Koryakic
kosa1248	NA	NA	NA	atla1278	Kosa
kosa1250	NA	NA	NA	nucl1709	Kosarek
kosa1252	NA	NA	NA	afro1255	Kosa-Mhallami
kosh1244	NA	NA	NA	indo1319	Koshti
kosh1245	NA	NA	NA	nakh1245	Koshan
kosi1238	NA	NA	NA	aust1307	Kosirava
koso1244	NA	NA	NA	atla1278	Kosop
koso1245	NA	NA	NA	nucl1709	Kosorong
koso1246	NA	NA	NA	nucl1709	Kosorong-Burum-Mindik
koso1247	NA	NA	NA	indo1319	Kosovo-Resava
kosr1239	NA	NA	NA	aust1307	Kosraean-Nauruan
koss1238	NA	NA	NA	atla1278	Kos
kost1245	NA	NA	NA	indo1319	Kosti
kota1270	NA	NA	NA	indo1319	Kotali
kota1271	NA	NA	NA	indo1319	Kotali Bhil
kota1276	NA	NA	NA	aust1307	Kota Belud
kota1277	NA	NA	NA	aust1307	Kota Bumi
kota1280	NA	NA	NA	arti1236	Kotava
kota1281	NA	NA	NA	atla1278	Kota-Mahongwe
kota1282	NA	NA	NA	aust1307	Kota Belud Iranun
kotn1238	NA	NA	NA	indo1319	Kotni
koto1250	NA	NA	NA	atla1278	Koto
koto1251	NA	NA	NA	aust1307	Kotos
koto1252	NA	NA	NA	nucl1709	Kotom
koto1263	NA	NA	NA	afro1255	Kotoko Central
koto1265	NA	NA	NA	afro1255	Kotoko Septentrional
koto1266	NA	NA	NA	aust1307	Koto-Olrat-Lakon
koto1267	NA	NA	NA	afro1255	Kotoko-Buduma
koto1268	NA	NA	NA	afro1255	Kotoko Septentrional 1
koto1269	NA	NA	NA	afro1255	Kotoko Septentrional 2
koto1270	NA	NA	NA	aust1307	Koto Payang
koto1271	NA	NA	NA	cent2225	Koto Gula
kotu1238	NA	NA	NA	aust1305	Kotua Sedang
koty1238	NA	NA	NA	mand1469	Kotya
kotz1238	NA	NA	NA	eski1264	Kotzebue Sound Inupiatun
kouh1235	NA	NA	NA	nucl1709	Kouh
koul1238	NA	NA	NA	mand1469	Koulounkalan
koul1239	NA	NA	NA	cent2225	Koulfaic
koum1238	NA	NA	NA	atla1278	Koumongou
koun1238	NA	NA	NA	mand1469	Kounte Lele
kour1234	NA	NA	NA	song1307	Kourtey
kowa1247	NA	NA	NA	nucl1709	Kowan
koya1250	NA	NA	NA	mand1469	Koya (Mande)
koya1252	NA	NA	NA	atla1278	Koya (Sierra Leone)
koyo1243	NA	NA	NA	krua1234	Koyo (Cote d'Ivoire)
koyo1244	NA	NA	NA	atla1278	Mboshi (C.20)
koyo1245	NA	NA	NA	atla1278	Koyo-Mboshi
koyo1246	NA	NA	NA	cent2225	Koyo Gula
koyr1241	NA	NA	NA	song1307	Koyra Chiini
koys1241	NA	NA	NA	afro1255	Koy Sanjaq
koyt1238	NA	NA	NA	nara1262	Koyta
koyu1238	NA	NA	NA	atha1245	Koyukonic
koyu1239	NA	NA	NA	chon1288	Koyuká
koza1239	NA	NA	NA	afro1255	Koza
kozl1234	NA	NA	NA	afro1255	Kozluk-Sason-Mush
kozy1238	NA	NA	NA	ural1272	Kozymodemyan
kpaa1242	NA	NA	NA	atla1278	Kpa
kpaa1243	NA	NA	NA	mand1469	Kpa (Sierra Leone)
kpak1238	NA	NA	NA	krua1234	Kpakolo
kpal1242	NA	NA	NA	atla1278	Kpala-Bakpa
kpan1245	NA	NA	NA	atla1278	Kpan-Icen
kpan1247	NA	NA	NA	mand1469	Kpango
kpar1234	NA	NA	NA	atla1278	Kparev
kpas1241	NA	NA	NA	atla1278	Kpase
kpat1245	NA	NA	NA	atla1278	Kpatogo
kpea1238	NA	NA	NA	krua1234	Kpeaply
kpel1251	NA	NA	NA	atla1278	Kpelen
kpel1252	NA	NA	NA	mand1469	Kpelle
kpes1239	NA	NA	NA	atla1278	Kpesi-Waci
kple1238	NA	NA	NA	krua1234	Kplebo
kplo1238	NA	NA	NA	krua1234	Kplor
kpoo1238	NA	NA	NA	atla1278	Kpo
kpor1238	NA	NA	NA	atla1278	Kporo
kpos1239	NA	NA	NA	atla1278	Kposo-Ahlo-Bowili
kpwe1234	NA	NA	NA	atla1278	Bakweric
kraa1234	NA	NA	NA	ural1272	Kraasna
kran1245	NA	NA	NA	indo1319	Kranaria
kran1246	NA	NA	NA	indo1319	Krantiki
kran1247	NA	NA	NA	aust1305	Kranyeu
krat1234	NA	NA	NA	indo1319	Kratovo
krau1243	NA	NA	NA	aust1305	Krau
krem1240	NA	NA	NA	aust1305	Krem
kres1240	NA	NA	NA	NA	Kresh-Aja
kres1241	NA	NA	NA	kres1240	Kreshic
krev1234	NA	NA	NA	ural1272	Krevin
krin1238	NA	NA	NA	nucl1710	Krinkati
krio1246	NA	NA	NA	atla1278	Krio Fula
kriv1234	NA	NA	NA	indo1319	Kriva Palanka
krob1243	NA	NA	NA	atla1278	Krobo
krok1237	NA	NA	NA	aust1307	Krokong
kron1244	NA	NA	NA	kadu1256	Krongo Abdalla
krua1234	NA	NA	NA	NA	Kru
krui1237	NA	NA	NA	book1242	Krui
krun1243	NA	NA	NA	aust1307	Krung 1
kryz1238	NA	NA	NA	nakh1245	Kryts
krze1234	NA	NA	NA	indo1319	Krzen
ktiv1234	NA	NA	NA	indo1319	Ktivi
kuaa1239	NA	NA	NA	khoe1240	Kua
kual1250	NA	NA	NA	aust1305	Kuala Langot Besisi
kual1251	NA	NA	NA	aust1305	Kuala Tembeling
kual1252	NA	NA	NA	aust1307	Kuala
kual1253	NA	NA	NA	aust1307	Kuriyou (Kuala Monsok Dusun)
kual1254	NA	NA	NA	aust1307	Kuala Lumpur Malay
kual1255	NA	NA	NA	aust1307	Kualan
kuan1251	NA	NA	NA	sino1245	Kuansi-Kuamasi-Sonaga
kuan1252	NA	NA	NA	sino1245	Kuansi-Kuamasi
kuar1234	NA	NA	NA	turk1311	Küärik
kuay1244	NA	NA	NA	aust1305	Kuay
kuba1249	NA	NA	NA	nakh1245	Kubachi (Lezgian)
kuba1250	NA	NA	NA	saha1256	Kubari
kube1243	NA	NA	NA	saha1256	Kube
kubi1237	NA	NA	NA	drav1251	Kubi (India)
kubi1240	NA	NA	NA	afro1255	Kubi-Deno
kubo1241	NA	NA	NA	east2433	Kubo-Samo-Bibo
kubo1243	NA	NA	NA	aust1307	Kuboro
kubo1244	NA	NA	NA	aust1307	Kubokota
kubu1240	NA	NA	NA	aust1307	Kubuli
kuch1246	NA	NA	NA	indo1319	Kuchbandhi
kuch1247	NA	NA	NA	turk1311	Kucha
kuch1248	NA	NA	NA	atla1278	Kuchi
kuda1248	NA	NA	NA	indo1319	Kudali
kuda1249	NA	NA	NA	japo1237	Kudaka
kuda1250	NA	NA	NA	indo1319	Kudar
kudu1242	NA	NA	NA	atla1278	Kudu
kuee1238	NA	NA	NA	tuuu1241	||Ku||e
kufa1238	NA	NA	NA	kadu1256	Kufa-Lima
kufu1238	NA	NA	NA	atla1278	Kufuru
kugb1242	NA	NA	NA	atla1278	Kugboic
kuge1238	NA	NA	NA	bosa1245	Kugenesi
kuge1239	NA	NA	NA	atla1278	Kugere
kugo1238	NA	NA	NA	atla1278	Kugong
kuhr1238	NA	NA	NA	indo1319	Kuhrang
kuii1254	NA	NA	NA	timo1261	Kui
kuik1244	NA	NA	NA	drav1251	Kui-Kuvi
kuik1245	NA	NA	NA	cari1283	Kuikuroan
kuja1240	NA	NA	NA	atla1278	Kujaa
kuji1238	NA	NA	NA	maba1274	Kujinga
kuka1245	NA	NA	NA	drav1251	Kukanar
kuka1247	NA	NA	NA	cent2225	Kuka
kuke1241	NA	NA	NA	atla1278	Kukele-Uzekwe
kuke1244	NA	NA	NA	nucl1709	Kuken
kuki1245	NA	NA	NA	sino1245	Kuki-Chin-Naga
kuki1246	NA	NA	NA	sino1245	Kuki-Chin
kukk1240	NA	NA	NA	ural1272	Kukkuzi
kuko1238	NA	NA	NA	mand1469	Kukoma
kukr1239	NA	NA	NA	misu1242	Kukra
kuku1274	NA	NA	NA	pama1250	Kuku-Nyungkul
kuku1275	NA	NA	NA	pama1250	Kuku-Biraji
kuku1276	NA	NA	NA	pama1250	Kuku-Wik-Ep
kuku1277	NA	NA	NA	pama1250	Kuku-Wik
kuku1284	NA	NA	NA	east2386	Jog Goor
kuku1286	NA	NA	NA	book1242	Kukura
kukw1235	NA	NA	NA	gumu1250	Kukwaya
kukw1245	NA	NA	NA	atla1278	Kukwe
kukw1246	NA	NA	NA	nucl1708	Kukwo
kula1275	NA	NA	NA	pama1250	Kula (Australia)
kula1276	NA	NA	NA	east2386	Kulag
kula1277	NA	NA	NA	atla1278	Kulango
kula1278	NA	NA	NA	atla1278	Kula (Tanzania)
kula1279	NA	NA	NA	aust1307	Kulamanen
kula1281	NA	NA	NA	timo1261	Kulatela
kula1282	NA	NA	NA	timo1261	Kula Watena
kula1283	NA	NA	NA	atla1278	Kulango-Lorom
kula1284	NA	NA	NA	aust1307	Kulawi
kula1285	NA	NA	NA	atla1278	Kulaalic
kula1286	NA	NA	NA	east2386	Kulag-Jog Goor
kula1287	NA	NA	NA	indo1319	Kulam
kuld1238	NA	NA	NA	nubi1251	Kuldaji
kule1242	NA	NA	NA	atla1278	Kulere (Cote d'Ivoire)
kuli1251	NA	NA	NA	pama1250	Kulin
kuli1252	NA	NA	NA	NA	Kuliak
kuli1256	NA	NA	NA	pama1250	Kulin-Bunganditj
kulj1234	NA	NA	NA	indo1319	Kuljub
kulk1234	NA	NA	NA	pama1250	Kulkalgau Ya
kulu1252	NA	NA	NA	sino1245	Kulungic
kulu1254	NA	NA	NA	sino1245	Kulung Muthun
kulu1256	NA	NA	NA	aust1307	Kulur
kulu1257	NA	NA	NA	aust1307	Kulu
kuma1277	NA	NA	NA	aust1307	Kumalahu
kuma1279	NA	NA	NA	nucl1709	Kuman-Dom-Gunaa
kuma1281	NA	NA	NA	japo1237	Kumamoto-ben
kuma1282	NA	NA	NA	araw1281	Kumandene Tariana
kuma1283	NA	NA	NA	indo1319	Kumanovo
kumb1266	NA	NA	NA	indo1319	Kumbhari
kumb1267	NA	NA	NA	book1242	Kumbaran
kumb1269	NA	NA	NA	ijoi1239	Kumbo (Ijoid)
kumb1270	NA	NA	NA	atla1278	Kumbo
kumb1271	NA	NA	NA	atla1278	Kumbule
kumb1272	NA	NA	NA	atla1278	Kumba (Democratic Republic of Congo)
kumb1273	NA	NA	NA	atla1278	Kumbere
kumb1278	NA	NA	NA	afro1255	Kumbi
kumb1279	NA	NA	NA	atla1278	Kumbo-Takum
kumi1246	NA	NA	NA	sino1245	Kumi
kumi1249	NA	NA	NA	nucl1709	Kumil
kumi1250	NA	NA	NA	nucl1709	Kumil-Tibor
kumn1236	NA	NA	NA	aust1307	Kum-Nel-Yua-Cac
kumn1237	NA	NA	NA	aust1307	Kum-Nel-Yua
kumu1246	NA	NA	NA	nakh1245	Kumux
kumu1248	NA	NA	NA	aust1307	Kumun
kuna1263	NA	NA	NA	nduu1242	Kunai
kuna1264	NA	NA	NA	indo1319	Kunar
kuna1265	NA	NA	NA	indo1319	Kunar (Southeast Pashayi)
kuna1266	NA	NA	NA	atla1278	Kunabe
kuna1267	NA	NA	NA	atla1278	Kunabembe
kuna1280	NA	NA	NA	chib1249	Kuna
kunb1248	NA	NA	NA	indo1319	Kundi (Khandesi)
kunb1249	NA	NA	NA	indo1319	Kunban
kunb1250	NA	NA	NA	indo1319	Kunbi
kunb1252	NA	NA	NA	indo1319	Kunbis of Poona
kund1251	NA	NA	NA	indo1319	Kundri
kund1252	NA	NA	NA	mong1349	Kundur
kund1254	NA	NA	NA	atla1278	Kunda
kund1256	NA	NA	NA	atla1278	Kunda (Democratic Republic of Congo)
kund1258	NA	NA	NA	gunw1250	Kundedjnjenghmi
kund1259	NA	NA	NA	drav1251	Kundapura Kannada
kune1234	NA	NA	NA	atla1278	Kunene
kune1235	NA	NA	NA	gunw1250	Kune Dulerayek
kune1236	NA	NA	NA	gunw1250	Kune Narayek
kunf1238	NA	NA	NA	book1242	Kunfal
kunf1239	NA	NA	NA	afro1255	Kunfäl
kuni1264	NA	NA	NA	east2503	Kunini
kuni1266	NA	NA	NA	anim1240	Kuni (Western Province)
kuni1269	NA	NA	NA	garr1260	Kunindirri
kunj1247	NA	NA	NA	nucl1709	Kunjip
kunj1248	NA	NA	NA	pama1250	Southwestern Alaya-Athima
kunl1238	NA	NA	NA	sino1245	Kunlang
kuns1242	NA	NA	NA	afro1255	Kunshenu
kunt1238	NA	NA	NA	atla1278	Kunteni
kunz1243	NA	NA	NA	nakh1245	Xunzax
kupi1239	NA	NA	NA	araf1243	Kupin
kupm1238	NA	NA	NA	nucl1709	Kup-Minj
kupn1234	NA	NA	NA	tupi1275	Kupndiiriat
kupo1240	NA	NA	NA	sino1245	Kupome
kura1247	NA	NA	NA	indo1319	Kurangal
kurb1242	NA	NA	NA	indo1319	Kurbat of Western Iran
kurd1258	NA	NA	NA	indo1319	Kurdar
kurd1259	NA	NA	NA	indo1319	Kurdish
kure1239	NA	NA	NA	mand1469	Kure
kure1240	NA	NA	NA	pama1250	Kureinji
kurf1238	NA	NA	NA	afro1255	Kurfey
kuri1265	NA	NA	NA	afro1255	Kuri (Buduma)
kuri1269	NA	NA	NA	afro1255	Kuria Muria
kuri1270	NA	NA	NA	pama1250	Kuri
kuri1272	NA	NA	NA	japo1237	Kurima
kurm1244	NA	NA	NA	cent2225	Kurmi
kuro1242	NA	NA	NA	tung1282	Kuro-Urmi
kuro1243	NA	NA	NA	japo1237	Kuroshima
kurr1244	NA	NA	NA	atla1278	Kur (Nigeria)
kurt1247	NA	NA	NA	indo1319	Kurtat
kurt1249	NA	NA	NA	nubi1251	Kurtala
